year,geo_name,geo,some_college
2015,"Seward County","05000US31159",0.736
2017,"Poquoson city","05000US51735",0.736
2016,"Nassau County, NY","05000US36059",0.736
2015,"Cumberland County, ME","05000US23005",0.736
2017,"Henrico County, VA","05000US51087",0.736
2015,"Warren County, OH","05000US39165",0.736
2015,"Clear Creek County","05000US08019",0.736
2016,"Foster County","05000US38031",0.736
2017,"Foster County","05000US38031",0.736
2015,"Sitka City and Borough","05000US02220",0.736
2017,"Kane County","05000US49025",0.735
2016,"Blue Earth County","05000US27013",0.735
2017,"Buffalo County","05000US31019",0.735
2017,"Rockwall County","05000US48397",0.735
2015,"Monongalia County, WV","05000US54061",0.735
2017,"Dundy County","05000US31057",0.735
2015,"Middlesex County, CT","05000US09007",0.735
2016,"Rockwall County","05000US48397",0.735
2017,"Charleston County, SC","05000US45019",0.734
2016,"Polk County","05000US31143",0.734
2016,"St. Louis County, MN","05000US27137",0.734
2016,"Renville County","05000US38075",0.734
2015,"Burt County","05000US31021",0.734
2017,"Cobb County, GA","05000US13067",0.734
2016,"Warren County, OH","05000US39165",0.734
2016,"Randall County, TX","05000US48381",0.733
2016,"Brown County","05000US31017",0.733
2015,"Kiowa County","05000US20097",0.733
2015,"Nantucket County","05000US25019",0.733
2016,"Eau Claire County, WI","05000US55035",0.733
2017,"Hanover County, VA","05000US51085",0.733
2016,"Sitka City and Borough","05000US02220",0.733
2015,"Frederick County, MD","05000US24021",0.733
2015,"Rockingham County, NH","05000US33015",0.733
2015,"Monroe County","05000US17133",0.733
2016,"Buffalo County","05000US31019",0.733
2016,"Grundy County","05000US19075",0.733
2015,"Butler County","05000US20015",0.732
2015,"Lake County","05000US46079",0.732
2015,"Cache County, UT","05000US49005",0.732
2016,"York County","05000US31185",0.732
2017,"Durham County, NC","05000US37063",0.732
2015,"Wabaunsee County","05000US20197",0.732
2015,"Cobb County, GA","05000US13067",0.732
2015,"Clay County","05000US27027",0.732
2016,"Fort Bend County, TX","05000US48157",0.732
2017,"Denver County, CO","05000US08031",0.731
2017,"Custer County","05000US31041",0.731
2015,"Clay County, MO","05000US29047",0.731
2017,"Cerro Gordo County","05000US19033",0.731
2016,"Rooks County","05000US20163",0.731
2017,"York County","05000US31185",0.731
2017,"Fairbanks North Star Borough, AK","05000US02090",0.731
2016,"Morgan County","05000US49029",0.731
2016,"Brewster County","05000US48043",0.731
2016,"Towner County","05000US38095",0.731
2015,"Nassau County, NY","05000US36059",0.731
2015,"Teton County","05000US56039",0.73
2016,"Kane County","05000US49025",0.73
2016,"Clay County, MO","05000US29047",0.73
2017,"Mecklenburg County, NC","05000US37119",0.73
2016,"Ward County","05000US38101",0.73
2015,"Perkins County","05000US31135",0.73
2017,"Murray County","05000US27101",0.73
2017,"Park County","05000US08093",0.73
2015,"Henrico County, VA","05000US51087",0.73
2015,"Washington County, OR","05000US41067",0.73
2016,"Fayette County, KY","05000US21067",0.73
2017,"Butler County","05000US20015",0.729
2017,"Union County","05000US46127",0.729
2016,"Charleston County, SC","05000US45019",0.729
2016,"Monroe County","05000US17133",0.729
2016,"Jefferson County","05000US30043",0.729
2017,"Pierce County","05000US55093",0.729
2017,"Wibaux County","05000US30109",0.729
2016,"Bryan County","05000US13029",0.729
2017,"Alameda County, CA","05000US06001",0.729
2015,"Grundy County","05000US19075",0.729
2017,"Polk County, IA","05000US19153",0.729
2017,"Lincoln County","05000US27081",0.729
2017,"Dickinson County","05000US19059",0.729
2017,"Richardson County","05000US31147",0.729
2015,"St. Louis County, MN","05000US27137",0.729
2017,"Scott County, IA","05000US19163",0.729
2015,"Renville County","05000US38075",0.729
2017,"Kendall County","05000US48259",0.728
2017,"Grant County","05000US27051",0.728
2017,"Boone County, KY","05000US21015",0.728
2016,"Stark County","05000US38089",0.728
2015,"Crow Wing County","05000US27035",0.728
2015,"Woodford County","05000US17203",0.728
2017,"Washington County, OR","05000US41067",0.728
2015,"Charleston County, SC","05000US45019",0.728
2015,"Blue Earth County","05000US27013",0.728
2015,"Hanover County, VA","05000US51085",0.728
2016,"Midland County","05000US26111",0.728
2016,"Polk County, IA","05000US19153",0.728
2017,"Lamar County","05000US28073",0.728
2017,"Eau Claire County, WI","05000US55035",0.728
2015,"Hendricks County, IN","05000US18063",0.728
2015,"Kossuth County","05000US19109",0.727
2016,"Henrico County, VA","05000US51087",0.727
2015,"Fort Bend County, TX","05000US48157",0.727
2017,"Hanson County","05000US46061",0.727
2016,"Murray County","05000US27101",0.727
2017,"Roanoke County","05000US51161",0.727
2017,"Anne Arundel County, MD","05000US24003",0.727
2017,"Ramsey County, MN","05000US27123",0.727
2015,"Fayette County, KY","05000US21067",0.727
2017,"Madison County, AL","05000US01089",0.726
2015,"McDonough County","05000US17109",0.726
2016,"Hendricks County, IN","05000US18063",0.726
2016,"Grant County","05000US27051",0.726
2016,"Durham County, NC","05000US37063",0.726
2017,"Warren County","05000US19181",0.726
2017,"Anoka County, MN","05000US27003",0.726
2017,"Monroe County, NY","05000US36055",0.725
2015,"Foster County","05000US38031",0.725
2016,"Cache County, UT","05000US49005",0.725
2016,"Oliver County","05000US38065",0.725
2017,"Dukes County","05000US25007",0.725
2016,"Washington County, WI","05000US55131",0.725
2016,"Washington County, OR","05000US41067",0.725
2017,"Iowa County","05000US19095",0.725
2017,"Saunders County","05000US31155",0.725
2017,"Arapahoe County, CO","05000US08005",0.725
2016,"Sheridan County","05000US30091",0.725
2015,"Polk County, IA","05000US19153",0.725
2016,"Kingsbury County","05000US46077",0.724
2017,"Dawes County","05000US31045",0.724
2016,"Chase County","05000US31029",0.724
2017,"Hand County","05000US46059",0.724
2017,"Morton County","05000US38059",0.724
2017,"Monongalia County, WV","05000US54061",0.724
2015,"Kane County","05000US49025",0.724
2016,"Mecklenburg County, NC","05000US37119",0.724
2016,"Emmons County","05000US38029",0.724
2016,"Iron County","05000US49021",0.724
2017,"Monmouth County, NJ","05000US34025",0.724
2015,"Watauga County","05000US37189",0.724
2016,"Anoka County, MN","05000US27003",0.724
2016,"Steele County","05000US38091",0.724
2016,"Adams County","05000US38001",0.724
2015,"Washington County","05000US17189",0.724
2016,"Nuckolls County","05000US31129",0.724
2017,"Pottawatomie County","05000US20149",0.724
2015,"Cass County","05000US31025",0.724
2015,"Dickinson County","05000US19059",0.723
2017,"Lake County","05000US27075",0.723
2015,"Steele County","05000US38091",0.723
2015,"Custer County","05000US46033",0.723
2015,"Sheridan County","05000US56033",0.723
2016,"Phelps County","05000US31137",0.723
2016,"Centre County, PA","05000US42027",0.723
2016,"Monmouth County, NJ","05000US34025",0.723
2017,"Tolland County, CT","05000US09013",0.723
2016,"Ramsey County, MN","05000US27123",0.723
2016,"Jewell County","05000US20089",0.723
2017,"Summit County","05000US49043",0.723
2016,"Nemaha County","05000US31127",0.722
2016,"Wilkin County","05000US27167",0.722
2017,"Butler County, PA","05000US42019",0.722
2017,"James City County","05000US51095",0.722
2017,"Judith Basin County","05000US30045",0.722
2016,"Woodford County","05000US17203",0.722
2016,"Denver County, CO","05000US08031",0.722
2015,"Davison County","05000US46035",0.722
2016,"Monroe County, NY","05000US36055",0.722
2015,"Eau Claire County, WI","05000US55035",0.722
2016,"Poquoson city","05000US51735",0.722
2016,"Stanton County","05000US31167",0.722
2016,"Jefferson County","05000US19101",0.722
2016,"Crow Wing County","05000US27035",0.722
2016,"Seminole County, FL","05000US12117",0.722
2016,"Cerro Gordo County","05000US19033",0.721
2015,"Monroe County, NY","05000US36055",0.721
2016,"Ramsey County","05000US38071",0.721
2015,"DeKalb County, IL","05000US17037",0.721
2016,"Nantucket County","05000US25019",0.721
2017,"Sheridan County","05000US56033",0.721
2015,"Dare County","05000US37055",0.721
2015,"McKenzie County","05000US38053",0.721
2016,"Lafayette County","05000US28071",0.721
2017,"Travis County, TX","05000US48453",0.721
2016,"Boone County, KY","05000US21015",0.721
2015,"Cerro Gordo County","05000US19033",0.721
2016,"Piatt County","05000US17147",0.721
2016,"Monongalia County, WV","05000US54061",0.721
2017,"Cache County, UT","05000US49005",0.721
2016,"Iowa County","05000US19095",0.721
2016,"Faulk County","05000US46049",0.72
2017,"Ontario County, NY","05000US36069",0.72
2016,"Summit County","05000US49043",0.72
2016,"Tolland County, CT","05000US09013",0.72
2015,"Dundy County","05000US31057",0.72
2017,"Dubuque County","05000US19061",0.72
2015,"Rush County","05000US20165",0.72
2015,"James City County","05000US51095",0.72
2016,"Harford County, MD","05000US24025",0.72
2017,"Harford County, MD","05000US24025",0.72
2017,"Middlesex County, NJ","05000US34023",0.72
2016,"Middlesex County, NJ","05000US34023",0.72
2017,"Douglas County, NE","05000US31055",0.72
2015,"Custer County","05000US31041",0.72
2016,"Fairbanks North Star Borough, AK","05000US02090",0.72
2016,"Douglas County, NE","05000US31055",0.72
2015,"Douglas County, NE","05000US31055",0.72
2015,"Bottineau County","05000US38009",0.719
2017,"Centre County, PA","05000US42027",0.719
2016,"Richland County, SC","05000US45079",0.719
2015,"Columbia County, GA","05000US13073",0.719
2015,"Seminole County, FL","05000US12117",0.719
2017,"Deschutes County, OR","05000US41017",0.719
2017,"Winona County","05000US27169",0.719
2015,"Mecklenburg County, NC","05000US37119",0.719
2017,"Steele County","05000US38091",0.719
2016,"Roanoke County","05000US51161",0.718
2016,"Columbia County, GA","05000US13073",0.718
2015,"Randall County, TX","05000US48381",0.718
2017,"Ward County","05000US38101",0.718
2017,"Nantucket County","05000US25019",0.718
2015,"Roanoke County","05000US51161",0.718
2016,"Eddy County","05000US38027",0.718
2015,"Midland County","05000US26111",0.718
2016,"Cedar County","05000US31027",0.718
2017,"Bucks County, PA","05000US42017",0.718
2017,"Pitt County, NC","05000US37147",0.718
2016,"Anne Arundel County, MD","05000US24003",0.718
2017,"Houghton County","05000US26061",0.718
2017,"Woodford County","05000US17203",0.718
2016,"Mercer County","05000US38057",0.718
2016,"McHenry County, IL","05000US17111",0.718
2016,"Dubuque County","05000US19061",0.718
2015,"Jersey County","05000US17083",0.718
2015,"Monmouth County, NJ","05000US34025",0.717
2017,"McKenzie County","05000US38053",0.717
2016,"Custer County","05000US46033",0.717
2016,"Goodhue County","05000US27049",0.717
2015,"Lamar County","05000US28073",0.717
2015,"Emmons County","05000US38029",0.717
2017,"Meade County","05000US46093",0.717
2015,"Denver County, CO","05000US08031",0.717
2017,"Richland County, SC","05000US45079",0.717
2017,"Erie County, NY","05000US36029",0.717
2017,"Emmet County","05000US26047",0.717
2016,"Elk County","05000US20049",0.717
2017,"Sussex County, NJ","05000US34037",0.717
2016,"Arapahoe County, CO","05000US08005",0.717
2015,"Durham County, NC","05000US37063",0.717
2017,"Portage County","05000US55097",0.717
2017,"Rich County","05000US49033",0.717
2017,"Suffolk County, MA","05000US25025",0.717
2015,"Ontario County, NY","05000US36069",0.717
2016,"Clarke County","05000US51043",0.717
2015,"Tolland County, CT","05000US09013",0.717
2016,"Dickinson County","05000US19059",0.717
2016,"Alameda County, CA","05000US06001",0.717
2017,"Bryan County","05000US13029",0.717
2017,"Hancock County","05000US18059",0.717
2017,"McDonough County","05000US17109",0.716
2017,"McHenry County, IL","05000US17111",0.716
2016,"Sussex County, NJ","05000US34037",0.716
2016,"Sangamon County, IL","05000US17167",0.716
2015,"Anoka County, MN","05000US27003",0.716
2017,"Cumberland County, NC","05000US37051",0.716
2016,"Erie County, NY","05000US36029",0.716
2016,"Wibaux County","05000US30109",0.716
2017,"Kitsap County, WA","05000US53035",0.716
2016,"Grant County","05000US38037",0.716
2017,"Benton County","05000US27009",0.716
2017,"Golden Valley County","05000US38033",0.716
2015,"Centre County, PA","05000US42027",0.716
2016,"Miami County","05000US20121",0.716
2017,"Richland County","05000US38077",0.716
2016,"Madison County, AL","05000US01089",0.715
2015,"Saunders County","05000US31155",0.715
2016,"Saunders County","05000US31155",0.715
2017,"Phelps County","05000US31137",0.715
2017,"Whatcom County, WA","05000US53073",0.715
2015,"Frontier County","05000US31063",0.715
2017,"Calumet County","05000US55015",0.715
2015,"Elbert County","05000US08039",0.715
2016,"Winnebago County","05000US19189",0.715
2015,"Chase County","05000US31029",0.715
2015,"Dubuque County","05000US19061",0.715
2017,"San Miguel County","05000US08113",0.715
2015,"Stark County","05000US38089",0.715
2015,"Piatt County","05000US17147",0.715
2017,"Honolulu County, HI","05000US15003",0.715
2016,"Lamar County","05000US28073",0.715
2017,"Strafford County, NH","05000US33017",0.715
2015,"Miami County","05000US20121",0.714
2015,"Eaton County, MI","05000US26045",0.714
2015,"Lafayette County","05000US28071",0.714
2017,"Crawford County","05000US20037",0.714
2015,"Iowa County","05000US19095",0.714
2017,"Brewster County","05000US48043",0.714
2015,"Garfield County","05000US53023",0.714
2017,"Franklin County, OH","05000US39049",0.714
2015,"Ottawa County","05000US20143",0.714
2017,"Nemaha County","05000US20131",0.714
2015,"Ramsey County, MN","05000US27123",0.714
2015,"Cheyenne County","05000US20023",0.713
2016,"Ottawa County","05000US20143",0.713
2015,"Middlesex County, NJ","05000US34023",0.713
2017,"Greene County, MO","05000US29077",0.713
2015,"Warren County","05000US19181",0.713
2017,"Payne County","05000US40119",0.713
2015,"Harford County, MD","05000US24025",0.713
2015,"Erie County, NY","05000US36029",0.713
2015,"Richland County, SC","05000US45079",0.713
2015,"Wood County, OH","05000US39173",0.713
2015,"Iron County","05000US49021",0.713
2017,"Tippecanoe County, IN","05000US18157",0.713
2017,"Sheridan County","05000US31161",0.713
2016,"Calumet County","05000US55015",0.713
2015,"Judith Basin County","05000US30045",0.713
2016,"Shelby County","05000US19165",0.712
2016,"Tippecanoe County, IN","05000US18157",0.712
2016,"Edmunds County","05000US46045",0.712
2016,"Cook County","05000US27031",0.712
2016,"Crook County","05000US56011",0.712
2016,"Honolulu County, HI","05000US15003",0.712
2015,"Nevada County, CA","05000US06057",0.712
2015,"Anne Arundel County, MD","05000US24003",0.712
2015,"Pottawatomie County","05000US20149",0.712
2015,"Whatcom County, WA","05000US53073",0.712
2015,"Keya Paha County","05000US31103",0.712
2015,"Sangamon County, IL","05000US17167",0.712
2017,"Gage County","05000US31067",0.712
2016,"Travis County, TX","05000US48453",0.712
2016,"Park County","05000US08093",0.712
2015,"Marquette County","05000US26103",0.712
2016,"Marquette County","05000US26103",0.712
2017,"McLean County","05000US38055",0.712
2017,"Midland County","05000US26111",0.712
2015,"Cherry County","05000US31031",0.711
2015,"Lincoln County","05000US27081",0.711
2017,"Elbert County","05000US08039",0.711
2016,"Washington County","05000US17189",0.711
2015,"Pierce County","05000US55093",0.711
2016,"Keith County","05000US31101",0.711
2016,"Jersey County","05000US17083",0.711
2016,"Phillips County","05000US20147",0.711
2016,"Nevada County, CA","05000US06057",0.711
2016,"Kitsap County, WA","05000US53035",0.711
2017,"Custer County","05000US30017",0.711
2016,"Laramie County","05000US56021",0.711
2017,"Chattahoochee County","05000US13053",0.711
2016,"Oldham County","05000US21185",0.711
2017,"Thomas County","05000US31171",0.711
2016,"Warrick County","05000US18173",0.711
2017,"Rawlins County","05000US20153",0.71
2015,"Grant County","05000US27051",0.71
2016,"Whatcom County, WA","05000US53073",0.71
