year,geo_name,geo,high_school_graduation
2016,"Benton County","05000US41003",0.753
2016,"Hubbard County","05000US27057",0.753
2015,"Phillips County","05000US05107",0.753
2017,"Bolivar County","05000US28011",0.753
2017,"Morgan County","05000US08087",0.753
2016,"Payette County","05000US16075",0.752
2016,"Laurens County","05000US45059",0.752
2015,"Cobb County, GA","05000US13067",0.752
2017,"Lincoln County","05000US35027",0.752
2016,"Scott County","05000US28123",0.752
2016,"Crittenden County","05000US05035",0.752
2015,"Payette County","05000US16075",0.752
2015,"Monroe County","05000US28095",0.752
2016,"Tuscaloosa County, AL","05000US01125",0.752
2015,"Marion County","05000US01093",0.752
2017,"Alachua County, FL","05000US12001",0.752
2015,"Macon County, IL","05000US17115",0.751
2017,"Ada County, ID","05000US16001",0.751
2017,"Washoe County, NV","05000US32031",0.751
2017,"El Paso County, CO","05000US08041",0.751
2015,"Benton County, WA","05000US53005",0.751
2015,"Eagle County","05000US08037",0.75
2015,"Pickens County, SC","05000US45077",0.75
2016,"Webster Parish","05000US22119",0.75
2016,"Lee County","05000US51105",0.75
2015,"Paulding County, GA","05000US13223",0.75
2016,"Marlboro County","05000US45069",0.75
2015,"Alexandria city, VA","05000US51510",0.75
2017,"George County","05000US28039",0.75
2017,"Lee County, FL","05000US12071",0.75
2015,"St. Bernard Parish","05000US22087",0.75
2015,"Van Buren County","05000US26159",0.75
2017,"Dinwiddie County","05000US51053",0.75
2015,"Harnett County, NC","05000US37085",0.75
2015,"Marion County, FL","05000US12083",0.75
2015,"Richmond County, NY","05000US36085",0.75
2015,"Adams County","05000US53001",0.75
2015,"Weber County, UT","05000US49057",0.75
2017,"Lyon County","05000US32019",0.75
2015,"Mason County","05000US26105",0.75
2016,"Richmond County, NY","05000US36085",0.75
2015,"Camden County","05000US13039",0.75
2017,"Wayne County","05000US28153",0.75
2016,"Manassas Park city","05000US51685",0.75
2016,"Bryan County","05000US13029",0.75
2017,"Caddo Parish, LA","05000US22017",0.75
2015,"Pulaski County","05000US51155",0.75
2016,"Charlotte County, FL","05000US12015",0.75
2015,"Beaufort County, SC","05000US45013",0.75
2016,"Beaufort County, SC","05000US45013",0.75
2016,"Lynchburg city","05000US51680",0.75
2017,"St. Lucie County, FL","05000US12111",0.75
2016,"Emanuel County","05000US13107",0.75
2015,"Charleston County, SC","05000US45019",0.75
2015,"Troup County","05000US13285",0.75
2015,"Sabine Parish","05000US22085",0.75
2017,"Hoke County","05000US37093",0.75
2016,"Murray County","05000US13213",0.75
2016,"Southampton County","05000US51175",0.75
2017,"Jackson County, OR","05000US41029",0.75
2015,"Lumpkin County","05000US13187",0.75
2017,"Hopewell city","05000US51670",0.75
2015,"Hood River County","05000US41027",0.75
2015,"Flagler County","05000US12035",0.75
2015,"Walton County","05000US12131",0.75
2015,"Natchitoches Parish","05000US22069",0.749
2015,"Jackson County","05000US40065",0.749
2017,"Calhoun County, MI","05000US26025",0.749
2017,"Pueblo County, CO","05000US08101",0.749
2017,"Fulton County","05000US39051",0.749
2016,"Pawnee County","05000US20145",0.749
2016,"Sullivan County","05000US36105",0.749
2015,"Bolivar County","05000US28011",0.749
2015,"Martin County","05000US18101",0.749
2015,"Rio Grande County","05000US08105",0.749
2016,"Jefferson County","05000US53031",0.748
2016,"Pueblo County, CO","05000US08101",0.748
2017,"Franklin County","05000US53021",0.748
2016,"Broward County, FL","05000US12011",0.748
2015,"Alamosa County","05000US08003",0.748
2015,"Las Animas County","05000US08071",0.748
2015,"Cumberland County, NJ","05000US34011",0.748
2017,"Cuyahoga County, OH","05000US39035",0.748
2015,"Newaygo County","05000US26123",0.748
2017,"Logan County","05000US08075",0.748
2015,"Milwaukee County, WI","05000US55079",0.748
2016,"Laurens County","05000US13175",0.748
2017,"Monroe County","05000US28095",0.747
2015,"Coconino County, AZ","05000US04005",0.747
2016,"Lowndes County","05000US28087",0.747
2016,"Wayne County, MI","05000US26163",0.747
2016,"Monroe County","05000US28095",0.747
2016,"Milwaukee County, WI","05000US55079",0.747
2015,"Pulaski County, AR","05000US05119",0.747
2017,"Morton County","05000US20129",0.747
2016,"La Plata County","05000US08067",0.747
2015,"Gogebic County","05000US26053",0.746
2015,"Yuma County, AZ","05000US04027",0.746
2017,"Valencia County","05000US35061",0.746
2015,"Sibley County","05000US27143",0.746
2015,"Rutherford County","05000US37161",0.746
2017,"Apache County","05000US04001",0.746
2015,"Trimble County","05000US21223",0.746
2015,"Garfield County","05000US08045",0.746
2015,"Elmore County","05000US01051",0.745
2016,"Montgomery County","05000US28097",0.745
2017,"Burnett County","05000US55013",0.745
2017,"Winnebago County, IL","05000US17201",0.745
2015,"Pike County","05000US17149",0.745
2015,"Chippewa County","05000US26033",0.745
2015,"Montgomery County","05000US28097",0.745
2017,"Pike County","05000US28113",0.744
2015,"Jefferson County, AL","05000US01073",0.744
2017,"Milwaukee County, WI","05000US55079",0.744
2016,"Washington Parish","05000US22117",0.744
2015,"Kandiyohi County","05000US27067",0.744
2016,"Bamberg County","05000US45009",0.743
2017,"Marion County, OR","05000US41047",0.743
2016,"Clackamas County, OR","05000US41005",0.743
2017,"Fulton County","05000US36035",0.743
2017,"Beaver County, PA","05000US42007",0.743
2015,"Hillsdale County","05000US26059",0.743
2017,"Fremont County","05000US08043",0.743
2016,"Alachua County, FL","05000US12001",0.743
2016,"Thomas County","05000US13275",0.743
2015,"Tillman County","05000US40141",0.743
2015,"Taos County","05000US35055",0.743
2017,"Clatsop County","05000US41007",0.743
2017,"Valdez-Cordova Census Area","05000US02261",0.743
2015,"Isabella County","05000US26073",0.742
2016,"Morrow County","05000US41049",0.742
2017,"Pinal County, AZ","05000US04021",0.742
2017,"Morrow County","05000US41049",0.742
2015,"Lowndes County","05000US28087",0.742
2016,"Wilkin County","05000US27167",0.741
2015,"Chelan County","05000US53007",0.741
2017,"Clark County","05000US05019",0.741
2017,"Bonneville County, ID","05000US16019",0.741
2015,"Jones County","05000US28067",0.741
2015,"Wayne County, MI","05000US26163",0.741
2015,"Columbia County","05000US41009",0.741
2016,"Fremont County","05000US08043",0.741
2016,"Worth County","05000US13321",0.74
2016,"Richmond County","05000US37153",0.74
2015,"Richmond County","05000US37153",0.74
2016,"Prince George's County, MD","05000US24033",0.74
2016,"Lee County, FL","05000US12071",0.74
2017,"Rapides Parish, LA","05000US22079",0.74
2016,"Dinwiddie County","05000US51053",0.74
2015,"Geary County","05000US20061",0.74
2015,"Orange County, FL","05000US12095",0.74
2016,"Union County","05000US47173",0.74
2015,"Columbia County, GA","05000US13073",0.74
2015,"Clay County, FL","05000US12019",0.74
2016,"Iberville Parish","05000US22047",0.74
2015,"Mesa County, CO","05000US08077",0.74
2016,"Clay County","05000US28025",0.74
2015,"Berkeley County, SC","05000US45015",0.74
2016,"West Baton Rouge Parish","05000US22121",0.74
2016,"Colleton County","05000US45029",0.74
2015,"Baldwin County, AL","05000US01003",0.74
2015,"Natrona County","05000US56025",0.74
2016,"Natrona County","05000US56025",0.74
2016,"Concordia Parish","05000US22029",0.74
2015,"Glynn County","05000US13127",0.74
2015,"Tazewell County","05000US51185",0.74
2015,"Cherokee County","05000US01019",0.74
2016,"Chilton County","05000US01021",0.74
2015,"Bay County, FL","05000US12005",0.74
2017,"Concordia Parish","05000US22029",0.74
2016,"Marion County","05000US45067",0.74
2015,"Newberry County","05000US45071",0.74
2016,"Cabell County","05000US54011",0.74
2017,"Walton County","05000US12131",0.74
2015,"Madison County","05000US13195",0.74
2017,"Union County","05000US45087",0.74
2016,"Hopewell city","05000US51670",0.74
2017,"Barrow County","05000US13013",0.74
2015,"McDuffie County","05000US13189",0.74
2015,"Manassas city","05000US51683",0.74
2015,"Bossier Parish, LA","05000US22015",0.74
2016,"Matanuska-Susitna Borough","05000US02170",0.74
2016,"Shelby County, TN","05000US47157",0.74
2015,"Cherokee County","05000US40021",0.74
2015,"Burke County","05000US13033",0.74
2016,"Portsmouth city","05000US51740",0.74
2016,"Butts County","05000US13035",0.74
2016,"Menominee County","05000US26109",0.74
2015,"Anson County","05000US37007",0.74
2015,"Martin County","05000US37117",0.74
2015,"Hoke County","05000US37093",0.74
2016,"St. James Parish","05000US22093",0.74
2016,"Hernando County, FL","05000US12053",0.74
2016,"Meriwether County","05000US13199",0.74
2015,"Hernando County, FL","05000US12053",0.74
2017,"Tangipahoa Parish, LA","05000US22105",0.74
2016,"Hillsborough County, FL","05000US12057",0.74
2016,"Ouachita Parish, LA","05000US22073",0.739
2017,"Mason County","05000US53045",0.739
2016,"Yamhill County, OR","05000US41071",0.739
2017,"Pima County, AZ","05000US04019",0.739
2015,"Todd County","05000US27153",0.739
2015,"Walton County","05000US13297",0.738
2016,"Mower County","05000US27099",0.738
2016,"Hillsdale County","05000US26059",0.738
2016,"Lincoln County","05000US35027",0.738
2015,"Muskegon County, MI","05000US26121",0.737
2015,"Boise County","05000US16015",0.737
2015,"Doña Ana County, NM","05000US35013",0.737
2016,"Boise County","05000US16015",0.737
2016,"Orleans Parish, LA","05000US22071",0.737
2015,"Iosco County","05000US26069",0.737
2016,"Oceana County","05000US26127",0.737
2016,"Elmore County","05000US01051",0.736
2017,"Hempstead County","05000US05057",0.736
2016,"Chemung County","05000US36015",0.736
2015,"Cuyahoga County, OH","05000US39035",0.736
2016,"Kootenai County, ID","05000US16055",0.736
2017,"Graham County","05000US04009",0.736
2015,"Kootenai County, ID","05000US16055",0.736
2015,"Perry County","05000US28111",0.735
2016,"Kandiyohi County","05000US27067",0.735
2015,"Bulloch County","05000US13031",0.735
2017,"Big Horn County","05000US56003",0.735
2015,"Logan County","05000US17107",0.735
2015,"Marion County","05000US28091",0.735
2017,"Columbia County","05000US41009",0.734
2016,"Marshall County","05000US28093",0.734
2015,"Clackamas County, OR","05000US41005",0.734
2015,"Clarke County","05000US01025",0.734
2017,"Yalobusha County","05000US28161",0.733
2015,"Ingham County, MI","05000US26065",0.733
2017,"Northampton County, PA","05000US42095",0.733
2016,"Isanti County","05000US27059",0.732
2016,"Berrien County, MI","05000US26021",0.732
2017,"Hamilton County, OH","05000US39061",0.732
2015,"Hampden County, MA","05000US25013",0.732
2017,"Colfax County","05000US35007",0.732
2015,"Franklin County","05000US53021",0.732
2015,"McIntosh County","05000US40091",0.731
2016,"Torrance County","05000US35057",0.731
2017,"Yakima County, WA","05000US53077",0.731
2015,"Ottawa County","05000US40115",0.731
2015,"Minidoka County","05000US16067",0.731
2016,"Cass County","05000US26027",0.731
2016,"Minidoka County","05000US16067",0.731
2016,"Grant County","05000US53025",0.731
2017,"Simpson County","05000US28127",0.73
2017,"Escambia County, FL","05000US12033",0.73
2015,"Calhoun County, MI","05000US26025",0.73
2015,"Cherokee County, GA","05000US13057",0.73
2015,"Edgefield County","05000US45037",0.73
2016,"Muscogee County, GA","05000US13215",0.73
2016,"Norfolk city, VA","05000US51710",0.73
2016,"Newton County, GA","05000US13217",0.73
2015,"Baker County","05000US12003",0.73
2015,"Wilson County","05000US37195",0.73
2016,"Saginaw County, MI","05000US26145",0.73
2017,"Jefferson Parish, LA","05000US22051",0.73
2015,"Upshur County","05000US54097",0.73
2017,"Danville city","05000US51590",0.73
2016,"Washoe County, NV","05000US32031",0.73
2015,"Hillsborough County, FL","05000US12057",0.73
2015,"Holmes County","05000US12059",0.73
2016,"Dodge County","05000US13091",0.73
2015,"Granville County","05000US37077",0.73
2016,"Chester County","05000US45023",0.73
2015,"Lee County","05000US13177",0.73
2015,"Liberty County","05000US13179",0.73
2015,"Anchorage Municipality, AK","05000US02020",0.73
2016,"Troup County","05000US13285",0.73
2016,"Alpena County","05000US26007",0.73
2016,"Richland Parish","05000US22083",0.73
2015,"Walker County","05000US13295",0.73
2016,"Scotland County","05000US37165",0.73
2016,"Bay County, FL","05000US12005",0.73
2015,"St. Mary Parish","05000US22101",0.73
2017,"Morehouse Parish","05000US22067",0.73
2015,"Prince George's County, MD","05000US24033",0.73
2015,"Sumter County","05000US01119",0.73
2017,"Lincoln County","05000US41041",0.73
2015,"Pitt County, NC","05000US37147",0.73
2015,"Ziebach County","05000US46137",0.729
2015,"Tuscaloosa County, AL","05000US01125",0.729
2015,"Arapahoe County, CO","05000US08005",0.729
2016,"Mason County","05000US53045",0.729
2016,"Freeborn County","05000US27047",0.729
2017,"Wyandotte County, KS","05000US20209",0.729
2016,"Gwinnett County, GA","05000US13135",0.729
2015,"Roberts County","05000US46109",0.729
2016,"Calhoun County, MI","05000US26025",0.729
2015,"Clallam County","05000US53009",0.729
2015,"Gratiot County","05000US26057",0.729
2015,"Pinal County, AZ","05000US04021",0.728
2016,"Hampden County, MA","05000US25013",0.728
2015,"Canyon County, ID","05000US16027",0.728
2016,"Canyon County, ID","05000US16027",0.728
2017,"Chemung County","05000US36015",0.728
2015,"Pima County, AZ","05000US04019",0.728
2016,"East Baton Rouge Parish, LA","05000US22033",0.727
2016,"Roscommon County","05000US26143",0.727
2015,"Providence County, RI","05000US44007",0.727
2016,"Glacier County","05000US30035",0.727
2016,"Chattooga County","05000US13055",0.727
2017,"Warren County","05000US37185",0.727
2015,"Hall County, GA","05000US13139",0.727
2016,"Lake County","05000US08065",0.726
2017,"Washakie County","05000US56043",0.726
2016,"Kalamazoo County, MI","05000US26077",0.726
2015,"Leon County, FL","05000US12073",0.726
2017,"Fulton County, GA","05000US13121",0.726
2015,"Richland Parish","05000US22083",0.726
2016,"Laramie County","05000US56021",0.726
2017,"Wilkinson County","05000US28157",0.725
2017,"Sherman County","05000US20181",0.725
2016,"Sharkey County","05000US28125",0.725
2016,"North Slope Borough","05000US02185",0.725
2017,"Sussex County","05000US51183",0.725
2017,"North Slope Borough","05000US02185",0.725
2015,"Allendale County","05000US45005",0.725
2015,"Beaver County","05000US49001",0.725
2015,"Brooks County","05000US13027",0.725
2017,"Lincoln County","05000US32017",0.725
2016,"Putnam County","05000US13237",0.725
2016,"Franklin Parish","05000US22041",0.725
2015,"Sherman County","05000US20181",0.725
2017,"Leake County","05000US28079",0.725
2015,"Putnam County","05000US13237",0.725
2016,"Lanier County","05000US13173",0.725
2016,"Montgomery County","05000US13209",0.725
2016,"Treutlen County","05000US13283",0.725
2015,"Red River Parish","05000US22081",0.725
2016,"Pointe Coupee Parish","05000US22077",0.725
2016,"Turner County","05000US13287",0.725
2015,"Winston County","05000US28159",0.725
2015,"Winn Parish","05000US22127",0.725
2015,"Turner County","05000US13287",0.725
2016,"Winn Parish","05000US22127",0.725
2015,"Heard County","05000US13149",0.725
2015,"Seminole County","05000US13253",0.725
2015,"Clay County","05000US54015",0.725
2015,"West Carroll Parish","05000US22123",0.725
2015,"Lee County","05000US05077",0.725
2015,"White Pine County","05000US32033",0.725
2015,"Ben Hill County","05000US13017",0.725
2017,"Hamilton County","05000US12047",0.725
2015,"Jenkins County","05000US13165",0.725
2015,"Brunswick County","05000US51025",0.725
2016,"Evans County","05000US13109",0.725
2015,"Evans County","05000US13109",0.725
2017,"Pointe Coupee Parish","05000US22077",0.725
2015,"Lunenburg County","05000US51111",0.725
2016,"Jefferson Davis County","05000US28065",0.725
2015,"Texas County","05000US40139",0.725
2017,"Noxubee County","05000US28103",0.725
2015,"Jefferson County","05000US28063",0.725
2017,"Choctaw County","05000US28019",0.725
2016,"Quitman County","05000US28119",0.725
2017,"Yazoo County","05000US28163",0.725
2015,"Crawford County","05000US26039",0.725
2015,"Barbour County","05000US54001",0.725
2017,"Quitman County","05000US28119",0.725
2016,"Pulaski County","05000US13235",0.725
2015,"Nottoway County","05000US51135",0.725
2015,"Prince Edward County","05000US51147",0.725
2016,"Crawford County","05000US26039",0.725
2017,"Carroll County","05000US28015",0.725
2017,"Madison Parish","05000US22065",0.725
2015,"Northampton County","05000US51131",0.725
2016,"Jefferson County","05000US28063",0.725
2015,"Taylor County","05000US54091",0.725
2015,"Latimer County","05000US40077",0.725
2015,"Jefferson Davis County","05000US28065",0.725
2016,"Skamania County","05000US53059",0.725
2015,"Appomattox County","05000US51011",0.725
2016,"East Feliciana Parish","05000US22037",0.725
2016,"Jeff Davis County","05000US13161",0.725
2015,"Bacon County","05000US13005",0.725
2015,"Essex County","05000US51057",0.725
2015,"Bullock County","05000US01011",0.725
2015,"East Carroll Parish","05000US22035",0.725
2015,"Long County","05000US13183",0.725
2016,"Coosa County","05000US01037",0.725
2015,"Claiborne Parish","05000US22027",0.725
2016,"Winston County","05000US28159",0.725
2016,"Greene County","05000US01063",0.725
2015,"Bristol city","05000US51520",0.725
2016,"Caldwell Parish","05000US22021",0.725
2015,"West Feliciana Parish","05000US22125",0.725
2015,"Gallatin County","05000US17059",0.725
2016,"West Carroll Parish","05000US22123",0.725
2017,"Dooly County","05000US13093",0.725
2016,"Dooly County","05000US13093",0.725
2017,"Franklin city","05000US51620",0.725
2015,"Marion County","05000US13197",0.725
2015,"Franklin city","05000US51620",0.725
2015,"Union County","05000US12125",0.725
2015,"Lincoln County","05000US13181",0.725
2017,"Catahoula Parish","05000US22025",0.725
2015,"Sussex County","05000US51183",0.725
2016,"Lander County","05000US32015",0.725
2016,"Columbia County","05000US41009",0.724
2015,"Person County","05000US37145",0.724
2017,"Multnomah County, OR","05000US41051",0.724
2015,"Torrance County","05000US35057",0.723
2017,"Iosco County","05000US26069",0.723
2016,"Pulaski County, AR","05000US05119",0.723
2015,"Carroll County","05000US05015",0.723
2015,"Dallas County","05000US01047",0.723
2016,"Montgomery County","05000US36057",0.723
2015,"Scott County","05000US18143",0.723
2015,"Lemhi County","05000US16059",0.723
2016,"Lemhi County","05000US16059",0.723
2015,"Elmore County","05000US16039",0.723
2016,"Elmore County","05000US16039",0.723
2017,"San Francisco County, CA","05000US06075",0.722
2016,"Chelan County","05000US53007",0.722
2016,"Sibley County","05000US27143",0.722
2015,"Leelanau County","05000US26089",0.722
2016,"Montrose County","05000US08085",0.722
2016,"Whitfield County, GA","05000US13313",0.722
2015,"Glacier County","05000US30035",0.721
2016,"Muskegon County, MI","05000US26121",0.721
2015,"Oklahoma County, OK","05000US40109",0.721
2017,"Marion County, IN","05000US18097",0.721
2017,"Adams County, CO","05000US08001",0.721
2015,"Cole County","05000US29051",0.721
2017,"Pulaski County, AR","05000US05119",0.721
2015,"Laramie County","05000US56021",0.721
2016,"Genesee County, MI","05000US26049",0.721
2015,"Fulton County","05000US36035",0.721
2017,"Lane County, OR","05000US41039",0.721
2016,"Duval County, FL","05000US12031",0.72
2016,"Umatilla County","05000US41059",0.72
2016,"Liberty County","05000US13179",0.72
2015,"Decatur County","05000US13087",0.72
2016,"Baker County","05000US12003",0.72
2016,"Manistee County","05000US26101",0.72
2016,"Decatur County","05000US13087",0.72
2015,"Douglas County, GA","05000US13097",0.72
2015,"Bryan County","05000US13029",0.72
2015,"Elko County","05000US32007",0.72
2016,"Barrow County","05000US13013",0.72
2015,"Appling County","05000US13001",0.72
2016,"Coweta County, GA","05000US13077",0.72
2017,"Clark County, NV","05000US32003",0.72
2017,"Volusia County, FL","05000US12127",0.72
2016,"Clark County, NV","05000US32003",0.72
2015,"Pinellas County, FL","05000US12103",0.72
2016,"Pinellas County, FL","05000US12103",0.72
2016,"Churchill County","05000US32001",0.72
2015,"Levy County","05000US12075",0.72
2015,"Lee County, FL","05000US12071",0.72
2016,"Grenada County","05000US28043",0.72
2016,"Jackson County","05000US12063",0.72
2015,"Fremont County","05000US08043",0.72
2016,"Eagle County","05000US08037",0.72
2015,"Bertie County","05000US37015",0.72
2015,"Beaufort County","05000US37013",0.72
2017,"Alexandria city, VA","05000US51510",0.72
2017,"Avoyelles Parish","05000US22009",0.72
2016,"Roanoke city, VA","05000US51770",0.72
2016,"Franklin County","05000US53021",0.72
2017,"Otero County","05000US35035",0.72
2017,"Skagit County, WA","05000US53057",0.72
2015,"Cabell County","05000US54011",0.72
2015,"Rockdale County","05000US13247",0.72
2015,"Kanawha County, WV","05000US54039",0.72
2016,"Lewis County","05000US54041",0.72
2015,"Lewis County","05000US54041",0.72
2015,"McDowell County","05000US54047",0.72
2015,"Pratt County","05000US20151",0.72
2016,"Lafayette Parish, LA","05000US22055",0.72
2015,"Greenville County, SC","05000US45045",0.72
2015,"Matanuska-Susitna Borough","05000US02170",0.72
2015,"Worth County","05000US13321",0.72
2017,"St. Louis city, MO","05000US29510",0.72
2016,"Philadelphia County, PA","05000US42101",0.72
2015,"St. James Parish","05000US22093",0.72
2016,"St. John the Baptist Parish","05000US22095",0.72
2015,"Webster Parish","05000US22119",0.72
2016,"Pima County, AZ","05000US04019",0.719
2016,"Bulloch County","05000US13031",0.719
2016,"Yakima County, WA","05000US53077",0.719
2017,"Klamath County","05000US41035",0.719
2015,"Pike County","05000US28113",0.718
2016,"Winnebago County, IL","05000US17201",0.718
2017,"DeKalb County, GA","05000US13089",0.718
2017,"San Juan County, NM","05000US35045",0.718
2016,"Fremont County","05000US16043",0.718
2015,"Fremont County","05000US16043",0.718
2015,"Hampton County","05000US45049",0.717
2016,"Avoyelles Parish","05000US22009",0.717
2016,"Hill County","05000US30041",0.717
2016,"Chickasaw County","05000US28017",0.716
2015,"Grady County","05000US40051",0.716
2016,"Natchitoches Parish","05000US22069",0.716
2016,"Wyandotte County, KS","05000US20209",0.716
2017,"Hancock County","05000US17067",0.716
2016,"Hennepin County, MN","05000US27053",0.716
2015,"Chickasaw County","05000US28017",0.716
2015,"Fremont County","05000US56013",0.716
2015,"Haralson County","05000US13143",0.715
2016,"Socorro County","05000US35053",0.715
2016,"Dawes County","05000US31045",0.715
2016,"Beltrami County","05000US27007",0.715
2016,"Marion County, OR","05000US41047",0.714
2015,"Wyandotte County, KS","05000US20209",0.714
2015,"Thomas County","05000US13275",0.714
2016,"Clare County","05000US26035",0.714
2017,"East Baton Rouge Parish, LA","05000US22033",0.714
2015,"Gwinnett County, GA","05000US13135",0.713
2016,"Pennington County, SD","05000US46103",0.713
2017,"Umatilla County","05000US41059",0.713
2017,"Harney County","05000US41025",0.713
2016,"Pinal County, AZ","05000US04021",0.712
2017,"Baker County","05000US41001",0.712
2016,"Okmulgee County","05000US40111",0.712
2015,"Laurens County","05000US45059",0.712
2017,"Fremont County","05000US56013",0.711
2016,"McKinley County","05000US35031",0.711
2016,"Uintah County","05000US49047",0.711
2016,"Ector County, TX","05000US48135",0.711
2016,"Lee County","05000US28081",0.711
2015,"Iberia Parish","05000US22045",0.71
2016,"Kanawha County, WV","05000US54039",0.71
2015,"Norfolk city, VA","05000US51710",0.71
2016,"Monroe County","05000US12087",0.71
2015,"Tangipahoa Parish, LA","05000US22105",0.71
2017,"Geary County","05000US20061",0.71
2015,"Hale County","05000US01065",0.71
2016,"Doña Ana County, NM","05000US35013",0.71
2015,"Chester County","05000US45023",0.71
2015,"Upson County","05000US13293",0.71
2017,"Troup County","05000US13285",0.71
2016,"Lauderdale County","05000US28075",0.71
2015,"Duchesne County","05000US49013",0.71
2017,"Bay County, FL","05000US12005",0.71
2016,"Hoke County","05000US37093",0.71
2017,"Columbia County","05000US12023",0.71
2015,"Coffee County","05000US13069",0.71
2015,"St. Lucie County, FL","05000US12111",0.71
2016,"Washington County","05000US12133",0.71
2017,"Bibb County, GA","05000US13021",0.71
2016,"Douglas County, GA","05000US13097",0.71
2016,"Morton County","05000US20129",0.709
2015,"Montgomery County","05000US36057",0.709
2015,"Adair County","05000US40001",0.709
2017,"Linn County, OR","05000US41043",0.709
2016,"La Paz County","05000US04012",0.709
2015,"Marion County","05000US45067",0.709
2015,"Cibola County","05000US35006",0.709
2016,"Valley County","05000US16085",0.708
2015,"Valley County","05000US16085",0.708
2017,"Queens County, NY","05000US36081",0.708
2016,"Chaves County","05000US35005",0.708
2015,"Barnwell County","05000US45011",0.707
2016,"Jefferson County","05000US41031",0.707
2016,"Clatsop County","05000US41007",0.707
2017,"Rolette County","05000US38079",0.707
2015,"Morgan County","05000US08087",0.707
2015,"Laurens County","05000US13175",0.707
2015,"Bartow County, GA","05000US13015",0.707
2017,"Cass County","05000US27021",0.706
2017,"Montezuma County","05000US08083",0.706
2016,"Deschutes County, OR","05000US41017",0.706
2015,"Ramsey County, MN","05000US27123",0.706
2015,"McKinley County","05000US35031",0.706
2015,"Benton County","05000US41003",0.705
2017,"Breathitt County","05000US21025",0.705
2015,"Winnebago County, IL","05000US17201",0.705
2017,"Suffolk County, MA","05000US25025",0.704
2016,"Asotin County","05000US53003",0.704
2016,"Carbon County","05000US56007",0.704
2015,"Alachua County, FL","05000US12001",0.704
2015,"Leflore County","05000US28083",0.704
2016,"Dallas County","05000US01047",0.704
2015,"Genesee County, MI","05000US26049",0.704
2017,"Okfuskee County","05000US40107",0.703
2017,"Roosevelt County","05000US30085",0.703
2015,"Roscommon County","05000US26143",0.703
2016,"Leflore County","05000US28083",0.703
2015,"Ector County, TX","05000US48135",0.702
2015,"Socorro County","05000US35053",0.702
2017,"Mills County","05000US48333",0.702
2015,"Ouachita Parish, LA","05000US22073",0.702
2015,"Pueblo County, CO","05000US08101",0.702
2015,"Stevens County","05000US53065",0.701
2017,"Lauderdale County","05000US28075",0.701
2017,"Baltimore city, MD","05000US24510",0.701
2016,"Lowndes County, GA","05000US13185",0.701
2015,"Washoe County, NV","05000US32031",0.701
2015,"Jefferson Parish, LA","05000US22051",0.7
2016,"Coffee County","05000US13069",0.7
2015,"Clarke County, GA","05000US13059",0.7
2016,"Chatham County, GA","05000US13051",0.7
2015,"Berrien County","05000US13019",0.7
2015,"Queens County, NY","05000US36081",0.7
2017,"Washington County","05000US12133",0.7
2015,"Wakulla County","05000US12129",0.7
2017,"Jackson County","05000US12063",0.7
2016,"Elko County","05000US32007",0.7
2015,"Jones County","05000US13169",0.7
2016,"Adams County, CO","05000US08001",0.7
2016,"Danville city","05000US51590",0.7
2017,"Richmond city, VA","05000US51760",0.7
2016,"Nye County","05000US32023",0.7
2015,"Lafayette Parish, LA","05000US22055",0.7
2016,"Toombs County","05000US13279",0.7
2015,"Toombs County","05000US13279",0.7
2015,"Juneau City and Borough","05000US02110",0.7
2015,"Rapides Parish, LA","05000US22079",0.7
2015,"Henry County","05000US01067",0.7
2016,"Wayne County","05000US13305",0.7
2016,"Covington County","05000US28031",0.7
2015,"Lee County","05000US28081",0.699
2015,"Houston County","05000US27055",0.699
2017,"Torrance County","05000US35057",0.699
2015,"Hendry County","05000US12051",0.699
2016,"Gratiot County","05000US26057",0.699
2017,"Philadelphia County, PA","05000US42101",0.698
2015,"San Juan County, NM","05000US35045",0.698
2016,"Hinds County, MS","05000US28049",0.697
2015,"Barbour County","05000US01005",0.697
2015,"Lake County","05000US08065",0.697
2015,"Lincoln County","05000US28085",0.697
2017,"New York County, NY","05000US36061",0.696
2016,"Pike County","05000US28113",0.696
2015,"Cass County","05000US27021",0.696
2016,"Haralson County","05000US13143",0.696
2015,"Quay County","05000US35037",0.696
2017,"Coweta County, GA","05000US13077",0.696
2015,"Yakima County, WA","05000US53077",0.695
2017,"Fairbanks North Star Borough, AK","05000US02090",0.695
2016,"Perry County","05000US28111",0.695
2015,"Gila County","05000US04007",0.694
2017,"Rio Arriba County","05000US35039",0.694
2015,"Asotin County","05000US53003",0.694
2015,"La Paz County","05000US04012",0.694
2015,"Washington County","05000US12133",0.694
2015,"Grant County","05000US53025",0.694
2016,"Bartow County, GA","05000US13015",0.694
2015,"Lauderdale County","05000US28075",0.693
2015,"East Baton Rouge Parish, LA","05000US22033",0.693
2016,"Kalkaska County","05000US26079",0.693
2015,"Umatilla County","05000US41059",0.693
2016,"Fairbanks North Star Borough, AK","05000US02090",0.692
2016,"Fulton County, GA","05000US13121",0.692
2016,"Sunflower County","05000US28133",0.692
2015,"Creek County","05000US40037",0.691
2017,"Lake County","05000US08065",0.691
2016,"Tangipahoa Parish, LA","05000US22105",0.69
2016,"Polk County, FL","05000US12105",0.69
2017,"Polk County, FL","05000US12105",0.69
