year,geo_name,geo,grads_total
2013,"Alcorn County","05000US28003",58
2015,"Major County","05000US40093",58
2015,"Big Horn County","05000US30003",57
2014,"Northumberland County","05000US42097",57
2014,"Dorchester County, SC","05000US45035",57
2014,"Hughes County","05000US40063",57
2013,"Lamar County","05000US28073",56
2014,"Alcorn County","05000US28003",56
2014,"Venango County","05000US42121",56
2015,"Alexandria city, VA","05000US51510",56
2013,"Chouteau County","05000US30015",56
2014,"Tillamook County","05000US41057",56
2015,"Mifflin County","05000US42087",56
2014,"Maverick County","05000US48323",56
2015,"Chisago County","05000US27025",55
2015,"Kingfisher County","05000US40073",55
2013,"Bingham County","05000US16011",55
2013,"Whiteside County","05000US17195",55
2013,"Chatham County","05000US37037",54
2014,"Big Horn County","05000US30003",54
2014,"Dickey County","05000US38021",54
2013,"Chenango County","05000US36017",54
2014,"Chatham County","05000US37037",53
2014,"Chisago County","05000US27025",53
2013,"Spencer County","05000US18147",53
2014,"Union County","05000US45087",53
2014,"Whiteside County","05000US17195",52
2015,"Sioux County","05000US38085",52
2014,"Columbia County, GA","05000US13073",52
2014,"Scott County, MN","05000US27139",52
2013,"Jackson County","05000US39079",52
2013,"Racine County, WI","05000US55101",51
2014,"Kingfisher County","05000US40073",51
2014,"Leake County","05000US28079",51
2014,"Paulding County, GA","05000US13223",51
2015,"Union County","05000US45087",50
2015,"Chatham County","05000US37037",50
2014,"Sioux County","05000US38085",49
2015,"Jasper County","05000US48241",49
2013,"Sioux County","05000US38085",49
2013,"Scott County","05000US29201",49
2013,"Wood County","05000US48499",48
2014,"Mifflin County","05000US42087",48
2013,"Somerset County","05000US42111",47
2015,"Hughes County","05000US40063",47
2015,"Douglas County, GA","05000US13097",47
2014,"Scott County","05000US29201",47
2014,"Sawyer County","05000US55113",47
2013,"Brown County","05000US39015",46
2014,"Pontotoc County","05000US28115",46
2013,"Bell County","05000US21013",46
2015,"Isabela Municipio","05000US72071",46
2015,"Alcorn County","05000US28003",46
2013,"Petersburg city","05000US51730",45
2013,"St. Landry Parish","05000US22097",45
2015,"Randolph County","05000US13243",45
2014,"Taylor County","05000US12123",45
2014,"Blaine County","05000US30005",45
2013,"Monroe County","05000US47123",45
2013,"Coffee County","05000US47031",45
2013,"Meade County","05000US46093",45
2014,"Bingham County","05000US16011",45
2014,"Cass County","05000US27021",44
2015,"Coffee County","05000US47031",44
2014,"Gibson County","05000US47053",44
2015,"Venango County","05000US42121",44
2014,"Roosevelt County","05000US30085",44
2015,"Jefferson County","05000US53031",43
2015,"Maverick County","05000US48323",42
2015,"Choctaw County","05000US40023",42
2014,"Clinton County","05000US26037",42
2013,"Clinton County","05000US26037",42
2014,"Isabela Municipio","05000US72071",42
2015,"Columbia County, GA","05000US13073",41
2014,"Monroe County","05000US47123",41
2014,"Livingston Parish, LA","05000US22063",41
2014,"Hubbard County","05000US27057",40
2013,"Henderson County","05000US47077",40
2015,"Bingham County","05000US16011",40
2015,"Martin County, FL","05000US12085",40
2015,"Cass County","05000US27021",40
2014,"McNairy County","05000US47109",40
2014,"Jefferson County","05000US53031",40
2013,"Isabela Municipio","05000US72071",40
2015,"Clinton County","05000US26037",40
2013,"Cherokee County","05000US48073",40
2013,"Pontotoc County","05000US28115",39
2014,"Jackson County","05000US39079",39
2013,"Mountrail County","05000US38061",39
2015,"Chouteau County","05000US30015",39
2015,"Hubbard County","05000US27057",39
2014,"Martin County, FL","05000US12085",38
2013,"Kendall County, IL","05000US17093",38
2014,"Bradford County","05000US42015",38
2013,"Cass County","05000US27021",37
2013,"Randolph County","05000US13243",37
2014,"Los Alamos County","05000US35028",37
2014,"Benson County","05000US38005",37
2014,"Jones County","05000US19105",37
2015,"Livingston Parish, LA","05000US22063",37
2015,"Ionia County","05000US26067",36
2015,"Blaine County","05000US30005",36
2015,"Rosebud County","05000US30087",35
2015,"Roosevelt County","05000US30085",35
2015,"Gibson County","05000US47053",35
2014,"Major County","05000US40093",35
2015,"Scott County","05000US29201",35
2013,"McNairy County","05000US47109",35
2014,"Orleans County","05000US50019",35
2013,"Lincoln County","05000US47103",35
2014,"Jasper County","05000US48241",34
2014,"Kendall County, IL","05000US17093",34
2014,"Chouteau County","05000US30015",34
2013,"Jasper County","05000US48241",34
2015,"Jones County","05000US19105",34
2013,"Berkeley County, SC","05000US45015",34
2013,"Benson County","05000US38005",34
2014,"St. Landry Parish","05000US22097",34
2015,"Kaufman County, TX","05000US48257",33
2013,"Kaufman County, TX","05000US48257",33
2013,"Martin County, FL","05000US12085",33
2013,"Pike County","05000US29163",33
2015,"Bradford County","05000US42015",32
2013,"Roosevelt County","05000US30085",32
2015,"Barren County","05000US21009",32
2014,"Sauk County","05000US55111",32
2013,"Gibson County","05000US47053",32
2013,"Blaine County","05000US30005",32
2013,"Roberts County","05000US46109",32
2015,"Mountrail County","05000US38061",32
2014,"Green County","05000US55045",32
2015,"Pike County","05000US29163",31
2014,"Bell County","05000US21013",31
2015,"St. Landry Parish","05000US22097",31
2014,"Thurston County","05000US31173",31
2013,"Livingston Parish, LA","05000US22063",30
2015,"Sauk County","05000US55111",30
2013,"Jones County","05000US19105",30
2014,"Racine County, WI","05000US55101",30
2015,"Racine County, WI","05000US55101",30
2013,"Haskell County","05000US40061",30
2014,"Kaufman County, TX","05000US48257",30
2013,"Dodge County","05000US55027",30
2013,"Major County","05000US40093",30
2015,"Bell County","05000US21013",30
2015,"Culpeper County","05000US51047",29
2013,"Jackson County, MS","05000US28059",29
2014,"Meade County","05000US46093",29
2014,"Randolph County","05000US13243",29
2013,"Hendricks County, IN","05000US18063",29
2013,"Hubbard County","05000US27057",29
2013,"Bradford County","05000US42015",28
2013,"Jefferson County","05000US53031",28
2015,"McNairy County","05000US47109",28
2014,"Livingston County","05000US17105",28
2014,"Rosebud County","05000US30087",27
2014,"Coffee County","05000US47031",27
2013,"Laclede County","05000US29105",27
2014,"Ionia County","05000US26067",27
2014,"Roberts County","05000US46109",27
2015,"Henderson County","05000US47077",27
2013,"Orleans County","05000US50019",27
2013,"Guernsey County","05000US39059",27
2015,"Thurston County","05000US31173",27
2013,"Washington County","05000US28151",26
2013,"Grenada County","05000US28043",26
2013,"Greene County","05000US05055",26
2013,"Allen County","05000US21003",26
2015,"Meade County","05000US46093",26
2015,"Green County","05000US55045",26
2015,"Dodge County","05000US55027",26
2013,"Comal County, TX","05000US48091",26
2015,"Benson County","05000US38005",26
2013,"Thurston County","05000US31173",26
2015,"Fayette County, GA","05000US13113",26
2013,"Starke County","05000US18149",25
2015,"Greene County","05000US05055",25
2014,"Chenango County","05000US36017",25
2014,"Madera County, CA","05000US06039",25
2013,"Cassia County","05000US16031",25
2014,"Barren County","05000US21009",25
2013,"Miller County","05000US29131",25
2013,"Henry County","05000US29083",25
2015,"Colleton County","05000US45029",25
2013,"Fayette County, GA","05000US13113",24
2014,"Lincoln County","05000US47103",24
2014,"Allen County","05000US21003",24
2015,"Branch County","05000US26023",24
2014,"Henderson County","05000US47077",24
2013,"Branch County","05000US26023",24
2014,"Marion County","05000US45067",23
2015,"Huron County","05000US39077",23
2014,"Trujillo Alto Municipio","05000US72139",23
2014,"Henry County","05000US29083",23
2014,"Mountrail County","05000US38061",23
2015,"Wexford County","05000US26165",23
2014,"Washington County","05000US28151",23
2013,"Jefferson County","05000US42065",23
2015,"Grenada County","05000US28043",23
2015,"Madison County","05000US39097",23
2013,"Sauk County","05000US55111",22
2015,"Jackson County","05000US54035",22
2013,"Loudoun County, VA","05000US51107",22
2014,"Kershaw County","05000US45055",22
2015,"Jackson County, MS","05000US28059",22
2015,"Lincoln County","05000US47103",21
2015,"Henry County","05000US29083",21
2014,"Jefferson County","05000US42065",21
2015,"Chenango County","05000US36017",21
2013,"Ravalli County","05000US30081",21
2015,"Suffolk city","05000US51800",21
2013,"Rosebud County","05000US30087",21
2014,"Culpeper County","05000US51047",21
2013,"Bayfield County","05000US55007",21
2014,"Dodge County","05000US55027",21
2013,"Clay County","05000US21051",21
2014,"Jackson County, MS","05000US28059",21
2013,"Webster County","05000US29225",21
2013,"Barren County","05000US21009",21
2014,"Fayette County, GA","05000US13113",20
2015,"Lawrence County","05000US47099",20
2013,"Suffolk city","05000US51800",20
2013,"Madera County, CA","05000US06039",20
2015,"Livingston County","05000US17105",20
2013,"Trujillo Alto Municipio","05000US72139",20
2014,"Comal County, TX","05000US48091",19
2014,"Suffolk city","05000US51800",19
2013,"Hillsdale County","05000US26059",19
2014,"Hillsdale County","05000US26059",19
2013,"Lawrence County","05000US47099",19
2013,"Marshall County","05000US54051",19
2014,"Starke County","05000US18149",19
2015,"Orleans County","05000US50019",19
2013,"Green County","05000US55045",19
2015,"Trujillo Alto Municipio","05000US72139",19
2014,"Montgomery County","05000US21173",19
2013,"Marion County","05000US45067",19
2015,"Kershaw County","05000US45055",19
2014,"Laurel County","05000US21125",19
2015,"Ravalli County","05000US30081",19
2013,"Concordia Parish","05000US22029",18
2014,"Marshall County","05000US54051",18
2015,"Clay County","05000US21051",18
2014,"Cassia County","05000US16031",18
2015,"Kendall County, IL","05000US17093",18
2015,"Roberts County","05000US46109",18
2014,"Grenada County","05000US28043",18
2013,"Lee County","05000US19111",18
2013,"Livingston County","05000US17105",18
2015,"Webster County","05000US29225",17
2015,"Camden County","05000US29029",17
2013,"Nobles County","05000US27105",17
2014,"Lee County","05000US19111",17
2014,"Huron County","05000US39077",17
2014,"Jackson County","05000US54035",17
2013,"Jackson County","05000US54035",17
2013,"Montgomery County","05000US21173",16
2013,"Hancock County","05000US54029",16
2013,"Ionia County","05000US26067",16
2014,"Branch County","05000US26023",16
2015,"Nobles County","05000US27105",16
2014,"Haskell County","05000US40061",16
2014,"Colleton County","05000US45029",16
2015,"Lee County","05000US19111",16
2013,"Kershaw County","05000US45055",16
2013,"Culpeper County","05000US51047",16
2015,"Wasatch County","05000US49051",16
2015,"Cassia County","05000US16031",15
2014,"Ravalli County","05000US30081",15
2015,"Jefferson County","05000US42065",15
2013,"Lee County","05000US28081",15
2015,"Jerome County","05000US16053",15
2014,"Breathitt County","05000US21025",15
2015,"Washington County","05000US28151",15
2015,"Breathitt County","05000US21025",15
2014,"Howard County","05000US19089",15
2015,"Cheatham County","05000US47021",15
2015,"Laurel County","05000US21125",14
2015,"Haskell County","05000US40061",14
2014,"Webster County","05000US29225",14
2015,"Hancock County","05000US54029",14
2015,"Marion County","05000US45067",14
2014,"Jerome County","05000US16053",14
2014,"Wasatch County","05000US49051",14
2014,"Lee County","05000US28081",14
2013,"Breathitt County","05000US21025",14
2014,"Greene County","05000US05055",14
2014,"Pike County","05000US29163",14
2015,"Comal County, TX","05000US48091",14
2015,"Marinette County","05000US55075",14
2014,"Nobles County","05000US27105",14
2013,"Colleton County","05000US45029",13
2015,"Franklin County","05000US17055",13
2014,"Hancock County","05000US54029",13
2013,"Valdez-Cordova Census Area","05000US02261",13
2013,"Letcher County","05000US21133",13
2013,"Howard County","05000US19089",13
2013,"Grant County","05000US54023",12
2014,"Douglas County, GA","05000US13097",12
2014,"Mahnomen County","05000US27087",12
2015,"Montgomery County","05000US17135",12
2014,"Montgomery County","05000US17135",12
2013,"Montgomery County","05000US17135",12
2013,"Camden County","05000US29029",12
2015,"Marshall County","05000US54051",12
2014,"Cheatham County","05000US47021",12
2015,"Dickinson County","05000US19059",12
2013,"Huron County","05000US39077",11
2014,"Clay County","05000US21051",11
2014,"Concordia Parish","05000US22029",11
2014,"Pendleton County","05000US54071",11
2013,"Mahnomen County","05000US27087",11
2013,"Laurel County","05000US21125",10
2013,"Island County","05000US53029",10
2014,"Madison County","05000US39097",10
2015,"Pendleton County","05000US54071",10
2015,"Letcher County","05000US21133",10
2013,"Dallas County","05000US29059",9
2013,"Matanuska-Susitna Borough","05000US02170",9
2015,"Mahnomen County","05000US27087",9
2014,"Dickinson County","05000US19059",9
2014,"Letcher County","05000US21133",9
2013,"Susquehanna County","05000US42115",9
2014,"Lawrence County","05000US47099",9
2015,"Starke County","05000US18149",9
2013,"Ashley County","05000US05003",9
2015,"Matanuska-Susitna Borough","05000US02170",8
2014,"Matanuska-Susitna Borough","05000US02170",8
2015,"Baraga County","05000US26013",8
2014,"Guernsey County","05000US39059",8
2014,"Ashley County","05000US05003",8
2015,"Island County","05000US53029",8
2015,"Ashley County","05000US05003",8
2013,"Teller County","05000US08119",8
2014,"Camden County","05000US29029",8
2015,"Montgomery County","05000US21173",7
2014,"Island County","05000US53029",7
2013,"Jerome County","05000US16053",7
2013,"Laurens County","05000US13175",7
2013,"Baraga County","05000US26013",7
2013,"Dickinson County","05000US19059",6
2013,"Wasatch County","05000US49051",6
2015,"Howard County","05000US19089",6
